dataset,policy,seed,system,step,corrections,acc_novel,acc_original,pred_secs,correct_secs
banking77,random10,1,substrate,100,9,0.245,0.945,0.0465,0.0035
banking77,random10,1,substrate,150,13,0.315,0.945,0.069,0.005
banking77,random10,1,substrate,200,16,0.35,0.945,0.0895,0.0065
banking77,random10,1,substrate,250,19,0.3875,0.945,0.111,0.008
banking77,random10,1,substrate,300,22,0.3925,0.945,0.1365,0.009
banking77,random10,1,substrate,350,22,0.3925,0.945,0.157,0.009
banking77,random10,1,substrate,400,24,0.44,0.945,0.176,0.01
banking77,random10,1,substrate,450,28,0.4875,0.945,0.1966,0.012
banking77,random10,1,substrate,500,33,0.5125,0.945,0.2191,0.0145
banking77,random10,1,substrate,550,36,0.5325,0.945,0.2396,0.016
banking77,random10,1,substrate,600,37,0.5575,0.945,0.2596,0.0165
banking77,random10,1,substrate,650,40,0.585,0.945,0.2831,0.018
banking77,random10,1,substrate,700,44,0.635,0.945,0.3041,0.02
banking77,random10,1,substrate,750,49,0.65,0.945,0.3251,0.0225
banking77,random10,1,substrate,800,49,0.65,0.945,0.3466,0.0225
banking77,random10,1,substrate,850,51,0.6625,0.945,0.3696,0.023
banking77,random10,1,substrate,900,54,0.6875,0.945,0.3901,0.0245
banking77,random10,1,substrate,950,56,0.6875,0.945,0.4102,0.0255
banking77,random10,1,substrate,1000,56,0.6875,0.945,0.4307,0.0255
banking77,random10,1,substrate,1050,57,0.6925,0.945,0.4522,0.026
banking77,random10,1,substrate,1100,59,0.73,0.945,0.4747,0.027
banking77,random10,1,substrate,1150,62,0.735,0.945,0.4972,0.0285
banking77,random10,1,substrate,1200,63,0.735,0.945,0.5182,0.029
banking77,random10,1,substrate,1248,64,0.735,0.945,0.5412,0.0295
banking77,random10,1,static_knn,0,0,0.0,0.945,0.0,0.0
banking77,random10,1,static_knn,50,4,0.0,0.945,0.017,0.0
banking77,random10,1,static_knn,100,6,0.0,0.945,0.034,0.0
banking77,random10,1,static_knn,150,14,0.0,0.945,0.0515,0.0
banking77,random10,1,static_knn,200,19,0.0,0.945,0.071,0.0
banking77,random10,1,static_knn,250,20,0.0,0.945,0.087,0.0
banking77,random10,1,static_knn,300,24,0.0,0.945,0.1055,0.0
banking77,random10,1,static_knn,350,33,0.0,0.945,0.1235,0.0
banking77,random10,1,static_knn,400,39,0.0,0.945,0.142,0.0
banking77,random10,1,static_knn,450,40,0.0,0.945,0.1621,0.0
banking77,random10,1,static_knn,500,44,0.0,0.945,0.1791,0.0
banking77,random10,1,static_knn,550,49,0.0,0.945,0.1956,0.0
banking77,random10,1,static_knn,600,59,0.0,0.945,0.2126,0.0
banking77,random10,1,static_knn,650,60,0.0,0.945,0.2321,0.0
banking77,random10,1,static_knn,700,63,0.0,0.945,0.2486,0.0
banking77,random10,1,static_knn,750,71,0.0,0.945,0.2651,0.0
banking77,random10,1,static_knn,800,74,0.0,0.945,0.2816,0.0
banking77,random10,1,static_knn,850,85,0.0,0.945,0.2996,0.0
banking77,random10,1,static_knn,900,88,0.0,0.945,0.3176,0.0
banking77,random10,1,static_knn,950,91,0.0,0.945,0.3376,0.0
banking77,random10,1,static_knn,1000,98,0.0,0.945,0.3536,0.0
banking77,random10,1,static_knn,1050,107,0.0,0.945,0.3711,0.0
banking77,random10,1,static_knn,1100,111,0.0,0.945,0.3871,0.0
banking77,random10,1,static_knn,1150,120,0.0,0.945,0.4076,0.0
banking77,random10,1,static_knn,1200,126,0.0,0.945,0.4281,0.0
banking77,random10,1,static_knn,1248,133,0.0,0.945,0.4461,0.0
banking77,random10,1,static_linear,0,0,0.0,0.9475,0.0,0.0
banking77,random10,1,static_linear,50,4,0.0,0.9475,0.001,0.0
banking77,random10,1,static_linear,100,10,0.0,0.9475,0.002,0.0
banking77,random10,1,static_linear,150,15,0.0,0.9475,0.002,0.0
banking77,random10,1,static_linear,200,19,0.0,0.9475,0.003,0.0
banking77,random10,1,static_linear,250,21,0.0,0.9475,0.0045,0.0
banking77,random10,1,static_linear,300,25,0.0,0.9475,0.0055,0.0
banking77,random10,1,static_linear,350,31,0.0,0.9475,0.007,0.0
banking77,random10,1,static_linear,400,31,0.0,0.9475,0.008,0.0
banking77,random10,1,static_linear,450,38,0.0,0.9475,0.0085,0.0
banking77,random10,1,static_linear,500,44,0.0,0.9475,0.0095,0.0
banking77,random10,1,static_linear,550,46,0.0,0.9475,0.011,0.0
banking77,random10,1,static_linear,600,51,0.0,0.9475,0.012,0.0
banking77,random10,1,static_linear,650,53,0.0,0.9475,0.013,0.0
banking77,random10,1,static_linear,700,56,0.0,0.9475,0.0135,0.0
banking77,random10,1,static_linear,750,58,0.0,0.9475,0.014,0.0
banking77,random10,1,static_linear,800,62,0.0,0.9475,0.0145,0.0
banking77,random10,1,static_linear,850,70,0.0,0.9475,0.0155,0.0
banking77,random10,1,static_linear,900,73,0.0,0.9475,0.0165,0.0
banking77,random10,1,static_linear,950,79,0.0,0.9475,0.0175,0.0
banking77,random10,1,static_linear,1000,83,0.0,0.9475,0.0185,0.0
banking77,random10,1,static_linear,1050,89,0.0,0.9475,0.019,0.0
banking77,random10,1,static_linear,1100,96,0.0,0.9475,0.0195,0.0
banking77,random10,1,static_linear,1150,99,0.0,0.9475,0.02,0.0
banking77,random10,1,static_linear,1200,104,0.0,0.9475,0.021,0.0
banking77,random10,1,static_linear,1248,106,0.0,0.9475,0.0215,0.0
banking77,random10,1,online_linear,0,0,0.0,0.9475,0.0,0.0
banking77,random10,1,online_linear,50,5,0.0,0.9475,0.001,0.0025
banking77,random10,1,online_linear,100,9,0.0,0.9475,0.001,0.004
banking77,random10,1,online_linear,150,14,0.0,0.9475,0.002,0.005
banking77,random10,1,online_linear,200,19,0.0,0.9475,0.003,0.006
banking77,random10,1,online_linear,250,30,0.0,0.9475,0.004,0.0085
banking77,random10,1,online_linear,300,33,0.0,0.9475,0.004,0.0095
banking77,random10,1,online_linear,350,36,0.0,0.9475,0.005,0.01
banking77,random10,1,online_linear,400,39,0.0,0.9475,0.006,0.0105
banking77,random10,1,online_linear,450,45,0.0,0.9475,0.0065,0.0125
banking77,random10,1,online_linear,500,51,0.0,0.9475,0.008,0.013
banking77,random10,1,online_linear,550,60,0.0,0.95,0.008,0.016
banking77,random10,1,online_linear,600,64,0.0,0.95,0.0085,0.017
banking77,random10,1,online_linear,650,67,0.0,0.9475,0.009,0.0185
banking77,random10,1,online_linear,700,71,0.0,0.9475,0.009,0.02
banking77,random10,1,online_linear,750,76,0.0,0.945,0.0105,0.021
banking77,random10,1,online_linear,800,78,0.0,0.945,0.012,0.0215
banking77,random10,1,online_linear,850,81,0.0,0.945,0.013,0.022
banking77,random10,1,online_linear,900,85,0.0,0.945,0.0135,0.023
banking77,random10,1,online_linear,950,89,0.0,0.9475,0.014,0.0245
banking77,random10,1,online_linear,1000,95,0.0,0.945,0.0145,0.0265
banking77,random10,1,online_linear,1050,99,0.0,0.9475,0.0165,0.0265
banking77,random10,1,online_linear,1100,101,0.0,0.9475,0.0175,0.0275
banking77,random10,1,online_linear,1150,107,0.0,0.9475,0.018,0.0295
banking77,random10,1,online_linear,1200,112,0.0,0.945,0.0185,0.0315
banking77,random10,1,online_linear,1248,120,0.0,0.945,0.0195,0.033
banking77,random10,2,substrate,0,0,0.0,0.955,0.0,0.0
banking77,random10,2,substrate,50,6,0.04,0.955,0.0296,0.0035
banking77,random10,2,substrate,100,9,0.0575,0.955,0.0536,0.0055
banking77,random10,2,substrate,150,17,0.0975,0.955,0.0811,0.01
banking77,random10,2,substrate,200,21,0.19,0.9525,0.1042,0.0127
banking77,random10,2,substrate,250,25,0.2325,0.9525,0.1282,0.0157
banking77,random10,2,substrate,300,27,0.25,0.9525,0.1507,0.0172
banking77,random10,2,substrate,350,32,0.34,0.9525,0.1737,0.0202
banking77,random10,2,substrate,400,36,0.355,0.9525,0.1998,0.0212
banking77,random10,2,substrate,450,37,0.355,0.9525,0.2218,0.0217
banking77,random10,2,substrate,500,43,0.395,0.9525,0.2458,0.0252
banking77,random10,2,substrate,550,47,0.415,0.9525,0.2694,0.0277
banking77,random10,2,substrate,600,50,0.425,0.9525,0.2944,0.0287
banking77,random10,2,substrate,650,52,0.4475,0.9525,0.318,0.0297
banking77,random10,2,substrate,700,54,0.4525,0.9525,0.341,0.0307
banking77,random10,2,substrate,750,57,0.4725,0.9525,0.3655,0.0317
banking77,random10,2,substrate,800,61,0.475,0.9525,0.3879,0.0333
banking77,random10,2,substrate,850,62,0.4875,0.9525,0.4089,0.0338
banking77,random10,2,substrate,900,64,0.5,0.9525,0.433,0.0348
banking77,random10,2,substrate,950,65,0.5175,0.9525,0.4525,0.0353
banking77,random10,2,substrate,1000,66,0.5175,0.9525,0.4745,0.0358
banking77,random10,2,substrate,1050,69,0.5225,0.9525,0.4955,0.0373
banking77,random10,2,substrate,1100,72,0.5225,0.9525,0.517,0.0388
banking77,random10,2,substrate,1150,74,0.5325,0.9525,0.5385,0.0398
banking77,random10,2,substrate,1200,78,0.555,0.9525,0.5645,0.0418
banking77,random10,2,substrate,1250,79,0.5575,0.9525,0.5865,0.0423
banking77,random10,2,substrate,1300,80,0.5575,0.9525,0.611,0.0423
banking77,random10,2,substrate,1350,81,0.56,0.9525,0.635,0.0428
banking77,random10,2,substrate,1400,82,0.5725,0.9525,0.6615,0.0433
banking77,random10,2,substrate,1450,86,0.5875,0.9525,0.684,0.0453
banking77,random10,2,substrate,1500,90,0.6075,0.9525,0.7071,0.0478
banking77,random10,2,substrate,1517,90,0.6075,0.9525,0.7136,0.0478
banking77,random10,2,static_knn,0,0,0.0,0.955,0.0,0.0
banking77,random10,2,static_knn,50,0,0.0,0.955,0.017,0.0
banking77,random10,2,static_knn,100,7,0.0,0.955,0.0375,0.0
banking77,random10,2,static_knn,150,9,0.0,0.955,0.054,0.0
banking77,random10,2,static_knn,200,13,0.0,0.955,0.071,0.0
banking77,random10,2,static_knn,250,20,0.0,0.955,0.086,0.0
banking77,random10,2,static_knn,300,25,0.0,0.955,0.1035,0.0
banking77,random10,2,static_knn,350,30,0.0,0.955,0.1215,0.0
banking77,random10,2,static_knn,400,32,0.0,0.955,0.1375,0.0
banking77,random10,2,static_knn,450,38,0.0,0.955,0.1535,0.0
banking77,random10,2,static_knn,500,45,0.0,0.955,0.1701,0.0
banking77,random10,2,static_knn,550,48,0.0,0.955,0.1876,0.0
banking77,random10,2,static_knn,600,50,0.0,0.955,0.2046,0.0
banking77,random10,2,static_knn,650,51,0.0,0.955,0.2226,0.0
banking77,random10,2,static_knn,700,56,0.0,0.955,0.2386,0.0
banking77,random10,2,static_knn,750,59,0.0,0.955,0.2541,0.0
banking77,random10,2,static_knn,800,62,0.0,0.955,0.2706,0.0
banking77,random10,2,static_knn,850,69,0.0,0.955,0.2866,0.0
banking77,random10,2,static_knn,900,76,0.0,0.955,0.3046,0.0
banking77,random10,2,static_knn,950,81,0.0,0.955,0.3199,0.0
banking77,random10,2,static_knn,1000,84,0.0,0.955,0.3359,0.0
banking77,random10,2,static_knn,1050,86,0.0,0.955,0.3534,0.0
banking77,random10,2,static_knn,1100,90,0.0,0.955,0.3729,0.0
banking77,random10,2,static_knn,1150,94,0.0,0.955,0.3904,0.0
banking77,random10,2,static_knn,1200,97,0.0,0.955,0.4079,0.0
banking77,random10,2,static_knn,1250,104,0.0,0.955,0.4314,0.0
banking77,random10,2,static_knn,1300,111,0.0,0.955,0.4509,0.0
banking77,random10,2,static_knn,1350,115,0.0,0.955,0.469,0.0
banking77,random10,2,static_knn,1400,121,0.0,0.955,0.4855,0.0
banking77,random10,2,static_knn,1450,128,0.0,0.955,0.503,0.0
banking77,random10,2,static_knn,1500,134,0.0,0.955,0.5195,0.0
banking77,random10,2,static_knn,1517,134,0.0,0.955,0.5249,0.0
banking77,random10,2,static_linear,0,0,0.0,0.945,0.0,0.0
banking77,random10,2,static_linear,50,10,0.0,0.945,0.001,0.0
banking77,random10,2,static_linear,100,11,0.0,0.945,0.002,0.0
banking77,random10,2,static_linear,150,19,0.0,0.945,0.0035,0.0
banking77,random10,2,static_linear,200,23,0.0,0.945,0.0045,0.0
banking77,random10,2,static_linear,250,28,0.0,0.945,0.005,0.0
banking77,random10,2,static_linear,300,33,0.0,0.945,0.006,0.0
banking77,random10,2,static_linear,350,43,0.0,0.945,0.0065,0.0
banking77,random10,2,static_linear,400,51,0.0,0.945,0.007,0.0
banking77,random10,2,static_linear,450,55,0.0,0.945,0.008,0.0
banking77,random10,2,static_linear,500,65,0.0,0.945,0.009,0.0
banking77,random10,2,static_linear,550,72,0.0,0.945,0.0095,0.0
banking77,random10,2,static_linear,600,79,0.0,0.945,0.01,0.0
banking77,random10,2,static_linear,650,83,0.0,0.945,0.0105,0.0
banking77,random10,2,static_linear,700,92,0.0,0.945,0.0115,0.0
banking77,random10,2,static_linear,750,98,0.0,0.945,0.0125,0.0
banking77,random10,2,static_linear,800,101,0.0,0.945,0.0135,0.0
banking77,random10,2,static_linear,850,102,0.0,0.945,0.0145,0.0
banking77,random10,2,static_linear,900,105,0.0,0.945,0.015,0.0
banking77,random10,2,static_linear,950,110,0.0,0.945,0.016,0.0
banking77,random10,2,static_linear,1000,116,0.0,0.945,0.0165,0.0
banking77,random10,2,static_linear,1050,121,0.0,0.945,0.017,0.0
banking77,random10,2,static_linear,1100,126,0.0,0.945,0.018,0.0
banking77,random10,2,static_linear,1150,128,0.0,0.945,0.0185,0.0
banking77,random10,2,static_linear,1200,130,0.0,0.945,0.019,0.0
banking77,random10,2,static_linear,1250,132,0.0,0.945,0.02,0.0
banking77,random10,2,static_linear,1300,136,0.0,0.945,0.021,0.0
banking77,random10,2,static_linear,1350,143,0.0,0.945,0.0215,0.0
banking77,random10,2,static_linear,1400,149,0.0,0.945,0.0225,0.0
banking77,random10,2,static_linear,1450,153,0.0,0.945,0.0235,0.0
banking77,random10,2,static_linear,1500,157,0.0,0.945,0.0245,0.0
banking77,random10,2,static_linear,1517,160,0.0,0.945,0.0245,0.0
banking77,random10,2,online_linear,0,0,0.0,0.945,0.0,0.0
banking77,random10,2,online_linear,50,3,0.0,0.945,0.0005,0.0015
banking77,random10,2,online_linear,100,9,0.0,0.945,0.002,0.0025
banking77,random10,2,online_linear,150,14,0.0,0.9475,0.0025,0.004
banking77,random10,2,online_linear,200,20,0.0,0.9475,0.003,0.005
banking77,random10,2,online_linear,250,25,0.0,0.9475,0.0035,0.006
banking77,random10,2,online_linear,300,26,0.0,0.9475,0.004,0.0065
banking77,random10,2,online_linear,350,32,0.0,0.95,0.0045,0.008
banking77,random10,2,online_linear,400,38,0.0,0.9475,0.005,0.0095
banking77,random10,2,online_linear,450,44,0.0,0.9475,0.006,0.011
banking77,random10,2,online_linear,500,49,0.0,0.95,0.0065,0.0125
banking77,random10,2,online_linear,550,55,0.0,0.95,0.008,0.0125
banking77,random10,2,online_linear,600,61,0.0,0.95,0.009,0.014
banking77,random10,2,online_linear,650,69,0.0,0.9475,0.0095,0.016
banking77,random10,2,online_linear,700,73,0.0,0.95,0.01,0.017
banking77,random10,2,online_linear,750,82,0.0,0.95,0.0115,0.019
banking77,random10,2,online_linear,800,85,0.0,0.95,0.013,0.019
banking77,random10,2,online_linear,850,88,0.0,0.95,0.014,0.0195
banking77,random10,2,online_linear,900,95,0.0,0.95,0.015,0.0215
banking77,random10,2,online_linear,950,98,0.0,0.95,0.0165,0.022
banking77,random10,2,online_linear,1000,107,0.0,0.95,0.0165,0.025
banking77,random10,2,online_linear,1050,109,0.0,0.95,0.0165,0.026
banking77,random10,2,online_linear,1100,115,0.0,0.95,0.017,0.0275
banking77,random10,2,online_linear,1150,123,0.0,0.95,0.0175,0.029
banking77,random10,2,online_linear,1200,129,0.0,0.95,0.019,0.03
banking77,random10,2,online_linear,1250,132,0.0,0.95,0.02,0.0305
banking77,random10,2,online_linear,1300,136,0.0,0.95,0.02,0.032
banking77,random10,2,online_linear,1350,141,0.0,0.9475,0.0215,0.0325
banking77,random10,2,online_linear,1400,147,0.0,0.9475,0.0225,0.034
banking77,random10,2,online_linear,1450,152,0.0,0.9475,0.0225,0.0355
banking77,random10,2,online_linear,1500,159,0.0,0.9475,0.0225,0.038
banking77,random10,2,online_linear,1517,162,0.0,0.9475,0.023,0.039
clinc150,oracle,0,substrate,0,0,0.0,0.8025,0.0,0.0
clinc150,oracle,0,substrate,50,42,0.543333,0.8,0.0115,0.0415
clinc150,oracle,0,substrate,100,65,0.74,0.8,0.017,0.0605
clinc150,oracle,0,substrate,150,84,0.79,0.8,0.0232,0.0761
clinc150,oracle,0,substrate,200,93,0.796667,0.8,0.0297,0.0836
clinc150,oracle,0,substrate,250,103,0.83,0.8,0.0347,0.0916
clinc150,oracle,0,substrate,300,108,0.833333,0.8,0.0402,0.0961
clinc150,oracle,0,substrate,350,118,0.843333,0.7975,0.0492,0.1056
clinc150,oracle,0,substrate,400,130,0.856667,0.7975,0.0557,0.1166
clinc150,oracle,0,substrate,450,139,0.86,0.7975,0.0632,0.1231
clinc150,oracle,0,substrate,500,143,0.86,0.7975,0.0682,0.1271
clinc150,oracle,0,substrate,550,149,0.86,0.7975,0.0737,0.1321
clinc150,oracle,0,substrate,600,154,0.863333,0.7975,0.0787,0.1356
clinc150,oracle,0,substrate,650,162,0.87,0.7975,0.0847,0.1431
clinc150,oracle,0,substrate,700,164,0.873333,0.7975,0.0927,0.1441
clinc150,oracle,0,substrate,750,168,0.873333,0.7975,0.0982,0.1471
clinc150,oracle,0,substrate,800,172,0.876667,0.7975,0.1022,0.1511
clinc150,oracle,0,substrate,850,174,0.88,0.7975,0.1067,0.1526
clinc150,oracle,0,substrate,900,179,0.88,0.7975,0.1152,0.1591
clinc150,oracle,0,substrate,950,182,0.88,0.7975,0.1197,0.1611
clinc150,oracle,0,substrate,1000,184,0.88,0.7975,0.1277,0.1631
clinc150,oracle,0,static_knn,0,0,0.0,0.805,0.0,0.0
clinc150,oracle,0,static_knn,50,50,0.0,0.805,0.0345,0.0005
clinc150,oracle,0,static_knn,100,100,0.0,0.805,0.0661,0.0015
clinc150,oracle,0,static_knn,150,150,0.0,0.805,0.1016,0.0015
clinc150,oracle,0,static_knn,200,200,0.0,0.805,0.1342,0.0015
clinc150,oracle,0,static_knn,250,250,0.0,0.805,0.1672,0.0015
clinc150,oracle,0,static_knn,300,300,0.0,0.805,0.1997,0.0015
clinc150,oracle,0,static_knn,350,350,0.0,0.805,0.2318,0.0015
clinc150,oracle,0,static_knn,400,400,0.0,0.805,0.2665,0.0015
clinc150,oracle,0,static_knn,450,450,0.0,0.805,0.299,0.0015
clinc150,oracle,0,static_knn,500,500,0.0,0.805,0.3325,0.0015
clinc150,oracle,0,static_knn,550,550,0.0,0.805,0.3655,0.0015
clinc150,oracle,0,static_knn,600,600,0.0,0.805,0.3971,0.0015
clinc150,oracle,0,static_knn,650,650,0.0,0.805,0.4296,0.0015
clinc150,oracle,0,static_knn,700,700,0.0,0.805,0.4637,0.0015
clinc150,oracle,0,static_knn,750,750,0.0,0.805,0.4952,0.0015
clinc150,oracle,0,static_knn,800,800,0.0,0.805,0.5292,0.0015
clinc150,oracle,0,static_knn,850,850,0.0,0.805,0.5633,0.0015
clinc150,oracle,0,static_knn,900,900,0.0,0.805,0.5971,0.0015
clinc150,oracle,0,static_knn,950,950,0.0,0.805,0.6272,0.0015
clinc150,oracle,0,static_knn,1000,1000,0.0,0.805,0.6597,0.0015
clinc150,oracle,0,static_linear,0,0,0.0,0.875,0.0,0.0
clinc150,oracle,0,static_linear,50,50,0.0,0.875,0.0005,0.0
clinc150,oracle,0,static_linear,100,100,0.0,0.875,0.0015,0.0
clinc150,oracle,0,static_linear,150,150,0.0,0.875,0.0025,0.0
clinc150,oracle,0,static_linear,200,200,0.0,0.875,0.003,0.0
clinc150,oracle,0,static_linear,250,250,0.0,0.875,0.0045,0.0
clinc150,oracle,0,static_linear,300,300,0.0,0.875,0.0065,0.0
clinc150,oracle,0,static_linear,350,350,0.0,0.875,0.008,0.0
clinc150,oracle,0,static_linear,400,400,0.0,0.875,0.009,0.0
clinc150,oracle,0,static_linear,450,450,0.0,0.875,0.0095,0.0
clinc150,oracle,0,static_linear,500,500,0.0,0.875,0.01,0.0
clinc150,oracle,0,static_linear,550,550,0.0,0.875,0.011,0.0
clinc150,oracle,0,static_linear,600,600,0.0,0.875,0.0115,0.0
clinc150,oracle,0,static_linear,650,650,0.0,0.875,0.0125,0.0
clinc150,oracle,0,static_linear,700,700,0.0,0.875,0.0135,0.0
clinc150,oracle,0,static_linear,750,750,0.0,0.875,0.0145,0.0
clinc150,oracle,0,static_linear,800,800,0.0,0.875,0.0155,0.0
clinc150,oracle,0,static_linear,850,850,0.0,0.875,0.0165,0.0
clinc150,oracle,0,static_linear,900,900,0.0,0.875,0.0175,0.0
clinc150,oracle,0,static_linear,950,950,0.0,0.875,0.0175,0.0
clinc150,oracle,0,static_linear,1000,1000,0.0,0.875,0.018,0.0
clinc150,oracle,0,online_linear,0,0,0.0,0.875,0.0,0.0
clinc150,oracle,0,online_linear,50,50,0.0,0.8675,0.001,0.012
clinc150,oracle,0,online_linear,100,100,0.0,0.8625,0.0035,0.0215
clinc150,oracle,0,online_linear,150,150,0.0,0.8575,0.0045,0.034
clinc150,oracle,0,online_linear,200,200,0.0,0.8475,0.009,0.0436
clinc150,oracle,0,online_linear,250,250,0.0,0.8475,0.0105,0.0581
clinc150,oracle,0,online_linear,300,300,0.0,0.84,0.011,0.0701
clinc150,oracle,0,online_linear,350,350,0.0,0.8325,0.0125,0.0806
clinc150,oracle,0,online_linear,400,400,0.0,0.8275,0.017,0.0891
clinc150,oracle,0,online_linear,450,450,0.0,0.8225,0.0175,0.1022
clinc150,oracle,0,online_linear,500,500,0.0,0.82,0.018,0.1137
clinc150,oracle,0,online_linear,550,550,0.0,0.82,0.0195,0.1262
clinc150,oracle,0,online_linear,600,600,0.0,0.8175,0.0245,0.1357
clinc150,oracle,0,online_linear,650,650,0.0,0.8175,0.025,0.1487
clinc150,oracle,0,online_linear,700,700,0.0,0.8175,0.0265,0.1607
clinc150,oracle,0,online_linear,750,750,0.0,0.8175,0.0285,0.1732
clinc150,oracle,0,online_linear,800,800,0.0,0.8175,0.0295,0.1812
clinc150,oracle,0,online_linear,850,850,0.0,0.815,0.031,0.1912
clinc150,oracle,0,online_linear,900,899,0.013333,0.8075,0.033,0.2032
clinc150,oracle,0,online_linear,950,947,0.03,0.805,0.034,0.2117
clinc150,oracle,0,online_linear,1000,996,0.093333,0.805,0.035,0.2222
clinc150,oracle,1,substrate,0,0,0.0,0.8225,0.0,0.0
clinc150,oracle,1,substrate,50,41,0.53,0.8225,0.0075,0.039
clinc150,oracle,1,substrate,100,62,0.593333,0.8225,0.0165,0.0585
clinc150,oracle,1,substrate,150,79,0.653333,0.82,0.022,0.069
clinc150,oracle,1,substrate,200,95,0.71,0.82,0.0265,0.083
clinc150,oracle,1,substrate,250,103,0.733333,0.82,0.0315,0.09
clinc150,oracle,1,substrate,300,115,0.756667,0.82,0.035,0.0985
clinc150,oracle,1,substrate,350,129,0.773333,0.82,0.0395,0.109
clinc150,oracle,1,substrate,400,135,0.78,0.82,0.0445,0.1125
clinc150,oracle,1,substrate,450,143,0.79,0.82,0.051,0.121
clinc150,oracle,1,substrate,500,155,0.793333,0.8175,0.056,0.1285
clinc150,oracle,1,substrate,550,162,0.796667,0.8175,0.0615,0.1325
clinc150,oracle,1,substrate,600,166,0.8,0.8175,0.066,0.135
clinc150,oracle,1,substrate,650,173,0.8,0.8175,0.0715,0.141
clinc150,oracle,1,substrate,700,180,0.806667,0.8175,0.076,0.146
clinc150,oracle,1,substrate,750,183,0.806667,0.8175,0.082,0.1495
clinc150,oracle,1,substrate,800,191,0.81,0.8175,0.0865,0.155
clinc150,oracle,1,substrate,850,198,0.823333,0.8175,0.0945,0.1625
clinc150,oracle,1,substrate,900,204,0.83,0.8175,0.099,0.1655
clinc150,oracle,1,substrate,950,212,0.843333,0.8175,0.104,0.172
clinc150,oracle,1,substrate,1000,219,0.843333,0.8175,0.109,0.178
clinc150,oracle,1,static_knn,0,0,0.0,0.825,0.0,0.0
clinc150,oracle,1,static_knn,50,50,0.0,0.825,0.037,0.0
clinc150,oracle,1,static_knn,100,100,0.0,0.825,0.0705,0.0
clinc150,oracle,1,static_knn,150,150,0.0,0.825,0.108,0.0
clinc150,oracle,1,static_knn,200,200,0.0,0.825,0.1415,0.0
clinc150,oracle,1,static_knn,250,250,0.0,0.825,0.1796,0.0
clinc150,oracle,1,static_knn,300,300,0.0,0.825,0.2156,0.0
clinc150,oracle,1,static_knn,350,350,0.0,0.825,0.2501,0.0
clinc150,oracle,1,static_knn,400,400,0.0,0.825,0.2841,0.0
clinc150,oracle,1,static_knn,450,450,0.0,0.825,0.3201,0.0005
clinc150,oracle,1,static_knn,500,500,0.0,0.825,0.3536,0.0005
clinc150,oracle,1,static_knn,550,550,0.0,0.825,0.3891,0.0005
clinc150,oracle,1,static_knn,600,600,0.0,0.825,0.4236,0.0005
clinc150,oracle,1,static_knn,650,650,0.0,0.825,0.4586,0.0005
clinc150,oracle,1,static_knn,700,700,0.0,0.825,0.4926,0.0005
clinc150,oracle,1,static_knn,750,750,0.0,0.825,0.5271,0.0005
clinc150,oracle,1,static_knn,800,800,0.0,0.825,0.5606,0.0005
clinc150,oracle,1,static_knn,850,850,0.0,0.825,0.5936,0.0005
clinc150,oracle,1,static_knn,900,900,0.0,0.825,0.6266,0.0005
clinc150,oracle,1,static_knn,950,950,0.0,0.825,0.6616,0.0005
clinc150,oracle,1,static_knn,1000,1000,0.0,0.825,0.6951,0.0005
clinc150,oracle,1,static_linear,0,0,0.0,0.91,0.0,0.0
clinc150,oracle,1,static_linear,50,50,0.0,0.91,0.0015,0.0
clinc150,oracle,1,static_linear,100,100,0.0,0.91,0.0025,0.0
clinc150,oracle,1,static_linear,150,150,0.0,0.91,0.004,0.0
clinc150,oracle,1,static_linear,200,200,0.0,0.91,0.005,0.0
clinc150,oracle,1,static_linear,250,250,0.0,0.91,0.0065,0.0
clinc150,oracle,1,static_linear,300,300,0.0,0.91,0.008,0.0
clinc150,oracle,1,static_linear,350,350,0.0,0.91,0.009,0.0
clinc150,oracle,1,static_linear,400,400,0.0,0.91,0.01,0.0
clinc150,oracle,1,static_linear,450,450,0.0,0.91,0.011,0.0
clinc150,oracle,1,static_linear,500,500,0.0,0.91,0.012,0.0
clinc150,oracle,1,static_linear,550,550,0.0,0.91,0.013,0.0
clinc150,oracle,1,static_linear,600,600,0.0,0.91,0.0135,0.0
clinc150,oracle,1,static_linear,650,650,0.0,0.91,0.014,0.0
clinc150,oracle,1,static_linear,700,700,0.0,0.91,0.015,0.0
clinc150,oracle,1,static_linear,750,750,0.0,0.91,0.0165,0.0
clinc150,oracle,1,static_linear,800,800,0.0,0.91,0.0175,0.0005
clinc150,oracle,1,static_linear,850,850,0.0,0.91,0.019,0.0005
clinc150,oracle,1,static_linear,900,900,0.0,0.91,0.0205,0.0005
clinc150,oracle,1,static_linear,950,950,0.0,0.91,0.022,0.0005
clinc150,oracle,1,static_linear,1000,1000,0.0,0.91,0.0235,0.0005
clinc150,oracle,1,online_linear,0,0,0.0,0.91,0.0,0.0
clinc150,oracle,1,online_linear,50,50,0.0,0.91,0.0025,0.01
clinc150,oracle,1,online_linear,100,100,0.0,0.9025,0.0045,0.019
clinc150,oracle,1,online_linear,150,150,0.0,0.8925,0.006,0.0315
clinc150,oracle,1,online_linear,200,200,0.0,0.8925,0.0075,0.048
clinc150,oracle,1,online_linear,250,250,0.0,0.885,0.008,0.0615
clinc150,oracle,1,online_linear,300,300,0.0,0.885,0.009,0.071
